GCP_Replicated_Project,ProductArea,GCP_Replicated_Dataset,GCP_Replicated_Table,TD_Database_Name,TD_Object_Name,Target_Project,Target_Dataset,Target_View_Name,BQ_View,Collate_View_Created,UG_Classification,K45_Created,Need_Historical_Data,Script_Count,Flipped_Date,Comments,In_Master_Sheet,Unnamed_18,Temp,Bizdo_Tablename,Replication_Dag_Name,Replication_Dag_Schedule,Modernized_Project,Modernized_Table,Modernized_Dag_Name,Modernized_Dag_Schedule
,,,,EDW_PRD_247,billing_master_7581,vzw-mkt-ds-customer-21,ds_marketing_090,billing_master_7581,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fixed_5ghr_beta_promo_launch_v,,,,,,,"Modernized table, not replicated before",Yes,,,,,,vzw-it-pr-billing-00,"ntl_prd_tbls.fixed_5g_summary_fact

udm_prd_tbls.cust_acct_line_promo","dg_gk1v_edwdo_fixed_5g_summary_fact

dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am 
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm 
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex 
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am 
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm 
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am 
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am 
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm 
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex 
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm 
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","At 12:00, every day

At 07:00, every day 
At 17:00, every day 
None 
None 
None 
None 
None 
At 17:00, every day 

At 17:00, every day 
At 07:00, every day"
,,,,EDW_PRD_247,sales_detail_8199,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_8199,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.openbank_cust_rewards_dtl_fact_v,,,,,,,"Modernized table, not replicated before",Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.openbank_cust_rewards_dtl_fact,dg_gk1v_edwdo_wls_udm_omp_openbank_cust_dtl_fact,"At 05:00, on from Tuesthrough Saturday"
,,,,EDW_PRD_247,sales_summary_8814,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_8814,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.tp_is_rts_keyword_activity_v,,,,,,,"Modernized table, not replicated before",Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.tp_is_rts_keyword_activity,dg_gk1v_edwpr_wls_udm_athn_at_t295_ld_tp_is_rts_keyword_activity,"At 04:18, every day"
,Core,,,STG_LNDG_279,support_master_6952,vzw-mkt-ds-customer-21,ds_finance_126,support_master_6952,vz-it-pr-gk1v-edwdo-0.udm_prd_itvm.device_dp_map,,,,,,,"Modernized table, not replicated before",Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.device_dp_map,"dg_gk1v_edwdo_wls_udm_dmd_my_handsets_prod_my_models
dg_gk1v_edwdo_wls_udm_bi_rpt_price_plan","At 00:31, every day"
,,,,STG_LNDG_279,sales_lookup_7334,vzw-mkt-ds-customer-21,ds_finance_126,sales_lookup_7334,vz-it-pr-gk1v-edwdo-0.udm_prd_itvm.employee_contractor_all,,,,,,,"Modernized table, not replicated before",Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.employee_contractor,dg_gk1v_edwdo_wls_udm_hr_ci_t120_us_employee_contractor,"At 00:30, every day"
,,,,EDW_PRD_247,support_dim_7518,vzw-mkt-ds-customer-21,ds_marketing_090,support_dim_7518,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fixed_4glte_cbnd_wifi_backup_qual_addr_v,Yes,,,,,1/9/2026,Pointing to modernized table vz-it-pr-gk1v-edwdo-0.udm_prd_tbls.fixed_4glte_cbnd_qual_addr,Yes,,,,,,vzw-fin-st-marketing-01,udm_prd_tbls.fixed_4glte_cbnd_qual_addr,dg_gk1v_edwdo_fixed_4glte_cbnd_qual_addr,"At 12:30, every day"
,,,,EDW_PRD_247,sales_detail_9137,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_9137,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzengage_incremental_lift_sum_fact_v,,,,,,12/22/2025,"Modernized table, not replicated before",No,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.vzengage_incremental_lift_sum_fact,,
,,,,EDW_PRD_247,sales_xref_8067,vzw-mkt-ds-customer-21,ds_marketing_090,sales_xref_8067,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.ntwk_nqes_score_agg_v,,,,,,12/23/2025,"No flipping required, both v and v2 pointing to same table vz-it-pr-gk1v-cwlspr-0.vzw_uda_prd_tbls.NTWK_NQES_SCORE_AGG",Yes,,,,,,,support_master_3706,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,support_summary_6383,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.cart_nsa_final,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdh_prd_tbls.cart_nsa_final,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,network_fact_6408,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.cdp_device_ref,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.cdp_device_ref,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,network_lookup_6409,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.cdp_pplan_ref,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.cdp_pplan_ref,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,support_xref_6410,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.cdp_svc_prod_ref,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.cdp_svc_prod_ref,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_summary_6772,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.cust_acct_line_score_value,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-sales-09,vz-it-pr-fjpv-mlopdo-0.mlops_valueseg_scores_tbls.cust_acct_line_score,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_summary_6853,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.cust_ai_comms_score_line,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-sales-09,vz-it-pr-fjpv-mlopdo-0.mlops_scores_tbls.cust_ai_comms_score_line,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_xref_7494,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fios_bhr4_raw_v1,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-customer-14,vz-it-pr-i37v-ndlpr-0.vzn_ndl_sha_fios_core_tbls.fios_bhr4_raw_v1,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_detail_7496,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fios_fingerprint_raw_v1,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-customer-14,vz-it-pr-i37v-ndlpr-0.vzn_ndl_sha_fios_core_tbls.fios_fingerprint_raw_v1,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_7503,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fios_value_indicators,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vz_cdp_cmn_cust_prd_tbls.fios_value_indicators,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_lookup_7774,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.jet_udm_journey_friction,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_jet_prd_tbls.jet_udm_journey_friction,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,customer_master_7920,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.mobilexsellfios_scores_offers,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-sales-09,vz-it-pr-fjpv-mlopdo-0.mlops_wireline_scores_tbls.mobilexsellfios_scores_offers,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_detail_8044,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_acct_line_equip_upgrd_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_acct_line_equip_upgrd_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_lookup_8045,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_line_perks_chng_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_line_perks_chng_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,network_detail_8046,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_ln_pplan_chng_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_ln_pplan_chng_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_8047,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_new_ln_add_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_new_ln_add_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_summary_8048,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_prfl_addrs_chng_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_prfl_addrs_chng_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_detail_8049,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_prfl_email_chng_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_prfl_email_chng_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_lookup_8050,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_cust_prfl_nm_chng_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_cust_prfl_nm_chng_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,customer_summary_8051,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_fixed_preorder_address,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_fixed_preorder_address,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,billing_master_8052,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_new_cust_os_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_new_cust_os_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_lookup_8053,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.nrt_vzw_orbpm_evnt_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.nrt_vzw_orbpm_evnt_hist,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,customer_detail_8101,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.om_ftr_access_token,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-marketing-07,vz-it-pr-chhv-crmado-0.vzw_omsg_mkt_tbls.om_ftr_access_token,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_8265,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.pega_to_ace_files,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-marketing-07,vz-it-pr-chhv-crmado-0.vzw_omsg_mkt_tbls.pega_to_ace_files,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,support_lookup_8268,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.pega_to_ace_targets_omsg,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-marketing-07,vz-it-pr-chhv-crmado-0.vzw_omsg_mkt_tbls.pega_to_ace_targets,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_summary_8267,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.pega_to_ace_targets_dbm,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-marketing-07,vz-it-pr-chhv-crmado-0.vzw_dbm_prod_onemsg_tbls.pega_to_ace_targets,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,billing_fact_8447,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.qualtrics_svy_attr_dim,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-inventory-11,vz-it-pr-hgsv-vikido-0.vzw_uvoc_prd_tbls.qualtrics_svy_attr_dim,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,customer_summary_8448,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.qualtrics_svy_fact,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-inventory-11,vz-it-pr-hgsv-vikido-0.vzw_uvoc_prd_tbls.qualtrics_svy_fact,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_8449,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.qualtrics_svy_rspns_dim,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-inventory-11,vz-it-pr-hgsv-vikido-0.vzw_uvoc_prd_tbls.qualtrics_svy_rspns_dim,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_xref_8574,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.score_prspct,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-sales-09,vz-it-pr-fjpv-mlopdo-0.mlops_scores_tbls.score_prspct,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_dim_8581,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.score_wless_rcmnd_acct,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-ops-pl-sales-09,vz-it-pr-fjpv-mlopdo-0.mlops_scores_tbls.score_wless_rcmnd_acct,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_summary_8609,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.sha_fios_bhr4_raw_v1,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-customer-14,vz-it-pr-i37v-ndldo-0.vzn_ndl_sha_fios_core_views_v.sha_fios_bhr4_raw_v1,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_summary_8610,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.sha_fios_fingerprint_raw_v1,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-it-pr-customer-14,vz-it-pr-i37v-ndldo-0.vzn_ndl_sha_fios_core_views_v.sha_fios_fingerprint_raw_v1,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,billing_detail_8741,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.tf_dt_customer_demographics,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-fin-st-network-12,vz-it-pr-httv-tcfnpr-0.tracfone_dw_tbls.tf_dt_customer_demographics,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_8978,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.value_common_customer,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vz_cdp_cmn_cust_prd_tbls.value_common_customer,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_9221,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzw_cust_acct_line_prfl,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.vzw_cust_acct_line_prfl,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,sales_lookup_9222,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzw_cust_acct_line_spnr_universe_mtz,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_sectbls.vzw_cust_acct_line_spnr_universe_mtz,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,billing_detail_9223,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzw_cust_acct_line_svc_prod_tran,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.vzw_cust_acct_line_svc_prod_tran,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_master_9224,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzw_cust_acct_prfl,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.vzw_cust_acct_prfl,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,customer_summary_9225,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzw_customer_prfl,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.vzw_customer_prfl,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,network_xref_9229,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzw_fwa_locus_addr_elig_lq,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vzw_cdp_prd_tbls.vzw_fwa_locus_addr_elig_lq,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,billing_detail_9205,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.vzt_vzw_master_v,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",No,,,,,,vzw-mkt-ds-inventory-13,vz-it-pr-hukv-cdwldo-0.vz_cdp_cmn_cust_prd_tbls.vzt_vzw_master,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,finance_dim_6182,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.acxiom_demographic,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",Yes,,,,,,vzw-ops-pl-customer-15,vz-it-pr-j2lv-cmipr-0.vz_acxiom_pp_prd_raw_tbls.acxiom_demographic,,
,,,,,,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_lookup_6183,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.acxiom_demographic_dly_hist,,,,,,,"`Modernized table, not replicated before, Pointing to GCP native table [Non GK1V,in GK1V it is collated]",Yes,,,,,,vzw-ops-pl-customer-15,vz-it-pr-j2lv-cmipr-0.vz_acxiom_pp_prd_raw_tbls.acxiom_demographic_dly_hist,,
,,,,EDW_PRD_247,finance_lookup_7574,vzw-mkt-ds-customer-21,ds_marketing_090,finance_lookup_7574,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fixed_5g_summary_setup_timing_v,,,,,,1/5/2026,"FWA TABLE, not present in Master Sheet",No,,,,,,vzw-fin-st-marketing-01,ntl_prd_tbls.fixed_5g_summary_setup_timing,dg_gk1v_edwdo_fixed_5g_summary_setup_timing_fact,"At 09:00, every day"
,,,,EDW_PRD_247,marketing_master_7629,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_master_7629,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fwa_dvc_reposition_move_fact_v,,,,,,1/6/2026,"FWA TABLE, not present in Master Sheet",No,,,,,,vzw-fin-st-marketing-01,ntl_prd_tbls.fwa_dvc_reposition_move_fact,dg_gk1v_edwdo_fwa_dvc_reposition_move_fact,"At 09:00, every day"
,,,,EDW_PRD_247,inventory_summary_7558,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_summary_7558,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fixed_5g_qual_addr_hist_v,,,,,,1/6/2026,"Modernized table, not replicated before",Yes,,,,,,vzw-fin-st-marketing-01,udm_prd_tbls.fixed_5g_qual_addr_hist,dg_gk1v_edwdo_fixed_5g_qual_addr,"At 09:00, every day"
,,,,EDW_PRD_247,finance_detail_7576,vzw-mkt-ds-customer-21,ds_marketing_090,finance_detail_7576,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fixed_5g_summary_whw_fact_v,,,,,,1/6/2026,"Modernized table, not replicated before",Yes,,,,,,vzw-fin-st-marketing-01,ntl_prd_tbls.fixed_5g_summary_whw_fact,dg_gk1v_edwdo_fixed_5g_summary_whw_fact,"At 07:40, every day"
,,,,EDW_PRD_247,marketing_master_7584,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_master_7584,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.fixed_fwa_dvc_proactv_upgrd_fact_v,,,,,,1/6/2026,"Modernized table, not replicated before",Yes,,,,,,vzw-fin-st-marketing-01,ntl_prd_tbls.fixed_fwa_dvc_proactv_upgrd_fact,dg_gk1v_edwdo_fixed_fwa_dvc_proactv_upgrd_fact,"At 09:00, every day"
vzw-ops-pl-customer-18,,ds_billing_164,marketing_lookup_6817,OPS_DATA_185,support_master_6682,vzw-ops-pl-customer-18,ds_billing_060,network_dim_6818,vz-it-pr-gk1v-bizdo-0.fpas_gov_nonsec.cust_acct_pplan_xref_dly_hist_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
vzw-ops-pl-customer-18,,ds_billing_164,marketing_summary_7664,OPS_DATA_185,support_xref_7665,vzw-ops-pl-customer-18,ds_inventory_058,support_xref_7665,vz-it-pr-gk1v-bizdo-0.fpas_dm_nonsec.gift_card_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
vzw-ops-pl-customer-18,,ds_billing_164,network_summary_8213,OPS_DATA_185,inventory_xref_8214,vzw-ops-pl-customer-18,ds_finance_059,inventory_xref_8214,vz-it-pr-gk1v-bizdo-0.fpas_gov_finsec.order_to_activation_rpt_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
vzw-ops-pl-customer-18,,ds_billing_164,marketing_dim_8355,OPS_DATA_185,finance_xref_8356,vzw-ops-pl-customer-18,ds_finance_059,finance_xref_8356,vz-it-pr-gk1v-bizdo-0.fpas_gov_finsec.price_plan_vcg_prem_hist_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
vzw-ops-pl-customer-18,,ds_billing_164,support_summary_8867,STG_LNDG_186,billing_detail_8868,vzw-ops-pl-customer-18,ds_inventory_058,billing_detail_8868,vz-it-pr-gk1v-bizdo-0.fpas_dm_nonsec.tspot_table_load_status_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
vzw-ops-pl-customer-18,,ds_billing_164,network_master_8871,STG_LNDG_186,sales_detail_8872,vzw-ops-pl-customer-18,ds_billing_057,sales_detail_8872,vz-it-pr-gk1v-bizdo-0.fpas_dm_bi.tspot_vzt_ref_date_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
vzw-ops-pl-customer-18,,ds_billing_164,support_dim_8873,STG_LNDG_186,sales_summary_8874,vzw-ops-pl-customer-18,ds_billing_057,sales_summary_8874,vz-it-pr-gk1v-bizdo-0.fpas_dm_bi.tspot_vzt_ref_lob_v,Yes,,,,,,"Replicated Object, View created in support of UG2/UG6",,,,,,,,,,
